dt vl vr
1512745846.013   11.311    3.693    0.150 -0.914  0.0066  0.0090  0.9497 -0.0330 -0.0208 -0.0250
1512745846.018   11.311    3.693    0.150 -0.914 -0.0002  0.0198  0.9338 -0.0473 -0.0330 -0.0234
1512745846.040   11.316    3.692    0.150 -0.914  0.0068  0.0054  0.9404 -0.0451 -0.0201 -0.0198
1512745846.048   11.316    3.692    0.150 -0.914 -0.0046  0.0059  0.9487 -0.0394 -0.0266 -0.0250
1512745846.065   11.320    3.693    0.150 -0.914  0.0176  0.0229  0.9475 -0.0481 -0.0286 -0.0232
1512745846.072   11.320    3.693    0.150 -0.914  0.0017  0.0073  0.9502 -0.0374 -0.0272 -0.0250
1512745846.091   11.329    3.675    0.150 -0.914  0.0046  0.0056  0.9504 -0.0471 -0.0216 -0.0237
1512745846.111   11.324    3.633    0.150 -0.914  0.0063  0.0183  0.9458 -0.0461 -0.0298 -0.0248
1512745846.128   11.327    3.633    0.150 -0.914  0.0071  0.0105  0.9434 -0.0390 -0.0262 -0.0214
1512745846.136   11.327    3.633    0.150 -0.914  0.0166  0.0151  0.9414 -0.0431 -0.0238 -0.0233
1512745846.158   11.324    3.632    0.150 -0.914  0.0088 -0.0032  0.9407 -0.0469 -0.0237 -0.0214
1512745846.168   11.324    3.632    0.150 -0.914 -0.0059  0.0056  0.9353 -0.0410 -0.0256 -0.0165
1512745846.188   11.320    3.628    0.150 -0.914  0.0181  0.0046  0.9626 -0.0469 -0.0209 -0.0252
1512745846.193   11.320    3.628    0.150 -0.914 -0.0103  0.0046  0.9480 -0.0475 -0.0248 -0.0225
1512745846.213   11.343    3.587    0.150 -0.914  0.0293  0.0073  0.9263 -0.0467 -0.0237 -0.0200
1512745846.219   11.343    3.587    0.150 -0.914  0.0061  0.0137  0.9233 -0.0402 -0.0265 -0.0226
1512745846.239   11.348    3.632    0.150 -0.914  0.0002 -0.0005  0.9465 -0.0409 -0.0241 -0.0213
1512745846.259   11.331    3.650    0.150 -0.914  0.0166  0.0171  0.9299 -0.0455 -0.0226 -0.0200
1512745846.265   11.331    3.650    0.150 -0.914  0.0217  0.0183  0.9612 -0.0454 -0.0254 -0.0233
1512745846.280   11.331    3.650    0.150 -0.914 -0.0022  0.0137  0.9270 -0.0391 -0.0288 -0.0252
1512745846.287   11.331    3.650    0.150 -0.914  0.0129  0.0129  0.9580 -0.0426 -0.0256 -0.0246
1512745846.304   11.329    3.649    0.150 -0.914  0.0161  0.0146  0.9297 -0.0459 -0.0282 -0.0204
1512745846.310   11.329    3.649    0.150 -0.914  0.0361  0.0063  0.9348 -0.0380 -0.0174 -0.0248
1512745846.329   11.338    3.633    0.150 -0.914  0.0305  0.0142  0.9546 -0.0454 -0.0252 -0.0241
1512745846.351   11.336    3.614    0.150 -0.914  0.0107  0.0022  0.9360 -0.0423 -0.0208 -0.0177
1512745846.357   11.336    3.614    0.150 -0.914  0.0190  0.0122  0.9543 -0.0414 -0.0285 -0.0212
1512745846.378   11.350    3.599    0.150 -0.914  0.0205  0.0125  0.9382 -0.0434 -0.0189 -0.0212
1512745846.397   11.356    3.601    0.150 -0.914 -0.0015  0.0005  0.9175 -0.0494 -0.0234 -0.0228
1512745846.406   11.356    3.601    0.150 -0.914 -0.0007  0.0247  0.9202 -0.0418 -0.0240 -0.0222
1512745846.426   11.366    3.606    0.150 -0.914 -0.0024  0.0105  0.9475 -0.0437 -0.0249 -0.0228
1512745846.433   11.366    3.606    0.150 -0.914  0.0171 -0.0044  0.9314 -0.0449 -0.0214 -0.0236
1512745846.455   11.342    3.651    0.150 -0.914 -0.0061  0.0015  0.9304 -0.0425 -0.0212 -0.0220
1512745846.460   11.342    3.651    0.150 -0.914 -0.0005  0.0073  0.9287 -0.0390 -0.0202 -0.0213
1512745846.479   11.344    3.670    0.150 -0.914  0.0068  0.0137  0.9475 -0.0398 -0.0204 -0.0208
1512745846.497   11.352    3.667    0.150 -0.914  0.0029  0.0020  0.9434 -0.0471 -0.0293 -0.0210
1512745846.505   11.352    3.667    0.150 -0.914  0.0178  0.0186  0.9338 -0.0463 -0.0242 -0.0196
1512745846.525   11.349    3.663    0.150 -0.914  0.0183  0.0098  0.9434 -0.0394 -0.0226 -0.0248
1512745846.533   11.349    3.663    0.150 -0.914 -0.0032  0.0039  0.9482 -0.0426 -0.0241 -0.0225
1512745846.551   11.356    3.664    0.150 -0.914 -0.0039  0.0142  0.9446 -0.0474 -0.0297 -0.0205
1512745846.557   11.356    3.664    0.150 -0.914  0.0117  0.0088  0.9197 -0.0471 -0.0210 -0.0221
1512745846.574   11.362    3.659    0.150 -0.914  0.0022  0.0203  0.9333 -0.0409 -0.0282 -0.0237
1512745846.580   11.362    3.659    0.150 -0.914  0.0271  0.0146  0.9380 -0.0450 -0.0190 -0.0226
1512745846.603   11.355    3.599    0.150 -0.914  0.0269  0.0181  0.9519 -0.0434 -0.0228 -0.0252
1512745846.625   11.331    3.625    0.150 -0.914 -0.0098  0.0022  0.9114 -0.0411 -0.0294 -0.0198
1512745846.647   11.326    3.623    0.150 -0.914  0.0093  0.0225  0.9343 -0.0429 -0.0234 -0.0233
1512745846.667   11.316    3.619    0.150 -0.914  0.0078  0.0042  0.9529 -0.0411 -0.0225 -0.0209
1512745846.672   11.316    3.619    0.150 -0.914  0.0127  0.0156  0.9385 -0.0443 -0.0244 -0.0192
1512745846.684   11.309    3.624    0.150 -0.914  0.0164 -0.0027  0.9421 -0.0429 -0.0205 -0.0225
1512745846.689   11.309    3.624    0.150 -0.914 -0.0139  0.0100  0.9424 -0.0398 -0.0210 -0.0221
1512745846.694   11.309    3.624    0.150 -0.914 -0.0012 -0.0044  0.9314 -0.0458 -0.0270 -0.0189
1512745846.707   11.316    3.691    0.150 -0.914  0.0054  0.0105  0.9451 -0.0441 -0.0280 -0.0216
1512745846.711   11.316    3.691    0.150 -0.914  0.0073  0.0088  0.9524 -0.0450 -0.0213 -0.0253
1512745846.716   11.316    3.691    0.150 -0.914 -0.0020  0.0068  0.9531 -0.0421 -0.0261 -0.0248
1512745846.728   11.325    3.687    0.150 -0.914  0.0066  0.0061  0.9407 -0.0411 -0.0238 -0.0224
1512745846.733   11.325    3.687    0.150 -0.914  0.0115  0.0046  0.9524 -0.0482 -0.0296 -0.0225
1512745846.738   11.325    3.687    0.150 -0.914  0.0166  0.0029  0.9414 -0.0446 -0.0276 -0.0233
1512745846.749   11.328    3.684    0.150 -0.914  0.0029  0.0154  0.9368 -0.0426 -0.0192 -0.0214
1512745846.752   11.328    3.684    0.150 -0.914  0.0059  0.0137  0.9456 -0.0434 -0.0257 -0.0192
1512745846.757   11.328    3.684    0.150 -0.914  0.0259  0.0134  0.9485 -0.0443 -0.0256 -0.0238
1512745846.769   11.318    3.679    0.150 -0.914  0.0312  0.0134  0.9380 -0.0467 -0.0248 -0.0225
1512745846.774   11.318    3.679    0.150 -0.914  0.0112  0.0105  0.9436 -0.0445 -0.0213 -0.0186
1512745846.778   11.318    3.679    0.150 -0.914  0.0024  0.0117  0.9368 -0.0433 -0.0264 -0.0182
1512745846.788   11.312    3.683    0.150 -0.914  0.0120  0.0178  0.9470 -0.0427 -0.0230 -0.0213
1512745846.794   11.312    3.683    0.150 -0.914  0.0093  0.0090  0.9495 -0.0421 -0.0292 -0.0221
1512745846.805   11.313    3.689    0.150 -0.914  0.0002  0.0015  0.9460 -0.0394 -0.0281 -0.0221
1512745846.810   11.313    3.689    0.150 -0.914  0.0054  0.0120  0.9460 -0.0458 -0.0224 -0.0281
1512745846.815   11.313    3.689    0.150 -0.914 -0.0122  0.0078  0.9543 -0.0387 -0.0276 -0.0237
1512745846.826   11.316    3.689    0.150 -0.914  0.0034  0.0083  0.9475 -0.0453 -0.0238 -0.0201
1512745846.829   11.316    3.689    0.150 -0.914  0.0063  0.0132  0.9434 -0.0423 -0.0285 -0.0218
1512745846.835   11.316    3.689    0.150 -0.914  0.0256  0.0002  0.9414 -0.0414 -0.0210 -0.0222
1512745846.845   11.313    3.688    0.150 -0.914  0.0217  0.0195  0.9487 -0.0453 -0.0238 -0.0224
1512745846.849   11.313    3.688    0.150 -0.914  0.0081  0.0178  0.9502 -0.0421 -0.0212 -0.0210
1512745846.854   11.313    3.688    0.150 -0.914  0.0090  0.0095  0.9570 -0.0414 -0.0282 -0.0240
1512745846.865   11.331    3.694    0.150 -0.914 -0.0051  0.0049  0.9407 -0.0447 -0.0286 -0.0214
1512745846.870   11.331    3.694    0.150 -0.914  0.0154  0.0073  0.9392 -0.0481 -0.0246 -0.0204
1512745846.875   11.331    3.694    0.150 -0.914 -0.0015  0.0088  0.9429 -0.0423 -0.0176 -0.0208
1512745846.887   11.340    3.680    0.150 -0.914  0.0061  0.0042  0.9409 -0.0426 -0.0245 -0.0232
1512745846.891   11.340    3.680    0.150 -0.914  0.0088  0.0061  0.9421 -0.0486 -0.0288 -0.0177
1512745846.895   11.340    3.680    0.150 -0.914  0.0168  0.0024  0.9617 -0.0406 -0.0249 -0.0240
1512745846.908   11.338    3.664    0.150 -0.914  0.0342  0.0090  0.9497 -0.0409 -0.0225 -0.0232
1512745846.915   11.338    3.664    0.150 -0.914  0.0024  0.0129  0.9431 -0.0485 -0.0281 -0.0224
1512745846.918   11.338    3.664    0.150 -0.914  0.0107  0.0076  0.9539 -0.0430 -0.0262 -0.0216
1512745846.924   11.338    3.664    0.150 -0.914  0.0146  0.0198  0.9492 -0.0485 -0.0288 -0.0197
1512745846.936   11.343    3.666    0.150 -0.914  0.0010  0.0078  0.9380 -0.0471 -0.0258 -0.0214
1512745846.941   11.343    3.666    0.150 -0.914  0.0237  0.0068  0.9338 -0.0421 -0.0252 -0.0192
1512745846.946   11.343    3.666    0.150 -0.914  0.0044  0.0171  0.9514 -0.0429 -0.0206 -0.0209
1512745846.957   11.337    3.663    0.150 -0.914  0.0205  0.0083  0.9614 -0.0403 -0.0237 -0.0220
1512745846.960   11.337    3.663    0.150 -0.914  0.0107  0.0137  0.9380 -0.0394 -0.0226 -0.0225
1512745846.964   11.337    3.663    0.150 -0.914  0.0076  0.0095  0.9619 -0.0445 -0.0288 -0.0230
1512745846.967   11.337    3.663    0.150 -0.914  0.0039 -0.0029  0.9502 -0.0467 -0.0252 -0.0229
1512745846.980   11.325    3.683    0.150 -0.914  0.0071  0.0229  0.9419 -0.0449 -0.0269 -0.0222
1512745846.984   11.325    3.683    0.150 -0.914  0.0227  0.0066  0.9512 -0.0429 -0.0269 -0.0185
1512745846.990   11.325    3.683    0.150 -0.914 -0.0061  0.0095  0.9360 -0.0446 -0.0244 -0.0261
1512745847.004   11.328    3.705    0.150 -0.914 -0.0166  0.0095  0.9224 -0.0433 -0.0258 -0.0226
1512745847.010   11.328    3.705    0.150 -0.914  0.0229  0.0139  0.9468 -0.0413 -0.0238 -0.0201
1512745847.014   11.328    3.705    0.150 -0.914 -0.0032  0.0022  0.9429 -0.0405 -0.0206 -0.0241
1512745847.021   11.328    3.705    0.150 -0.914  0.0149  0.0229  0.9495 -0.0425 -0.0338 -0.0228
1512745847.024   11.328    3.705    0.150 -0.914  0.0371  0.0066  0.9456 -0.0430 -0.0230 -0.0218
1512745847.028   11.328    3.705    0.150 -0.914  0.0142  0.0000  0.9277 -0.0437 -0.0210 -0.0226
1512745847.032   11.328    3.705    0.150 -0.914 -0.0054  0.0037  0.9346 -0.0502 -0.0217 -0.0238
1512745847.042   11.328    3.705    0.150 -0.914  0.0242  0.0203  0.9512 -0.0425 -0.0260 -0.0212
1512745847.046   11.328    3.705    0.150 -0.914 -0.0005  0.0042  0.9382 -0.0435 -0.0226 -0.0217
1512745847.050   11.328    3.705    0.150 -0.914 -0.0046  0.0105  0.9307 -0.0413 -0.0274 -0.0221
1512745847.054   11.328    3.705    0.150 -0.914  0.0010  0.0129  0.9355 -0.0417 -0.0254 -0.0197
1512745847.066   11.328    3.705    0.150 -0.914  0.0176  0.0364  0.9453 -0.0463 -0.0226 -0.0178
1512745847.070   11.328    3.705    0.150 -0.914  0.0183  0.0166  0.9470 -0.0419 -0.0209 -0.0216
1512745847.076   11.328    3.705    0.150 -0.914  0.0137  0.0183  0.9412 -0.0393 -0.0320 -0.0216
1512745847.086   11.331    3.708    0.150 -0.914  0.0027 -0.0076  0.9368 -0.0407 -0.0282 -0.0245
1512745847.090   11.331    3.708    0.150 -0.914  0.0161  0.0039  0.9326 -0.0475 -0.0250 -0.0236

1512745847.114   11.325    3.712    0.150 -0.914  0.0168  0.0125  0.9402 -0.0442 -0.0286 -0.0232
1512745847.121   11.325    3.712    0.150 -0.914  0.0129  0.0073  0.9470 -0.0364 -0.0269 -0.0217
1512745847.525   11.329    3.716    0.150 -0.914 -0.0120  0.0547  0.9275 -0.0262 -0.0386 -0.0486
1512745847.552   11.320    3.713    0.150 -0.914  0.0251  0.3171  0.9990 -0.0244 -0.0224 -0.1113
1512745847.628   11.318    3.714    0.150 -0.909 -0.0017  0.1277  1.0227 -0.0988 -0.0394 -0.0358
1512745847.651   11.307    3.630    0.150 -0.909  0.1023  0.0759  0.8882 -0.0581 -0.0220 -0.0671
1512745847.672   11.307    3.630    0.150 -0.909  0.0120  0.1819  0.9844 -0.0683  0.0039 -0.1073
1512745847.697   11.299    3.627    0.150 -0.908 -0.0889  0.0386  0.9758 -0.0904 -0.0169 -0.1324
1512745847.719   11.289    3.622    0.150 -0.906  0.0588  0.0696  0.9441 -0.0051  0.0012 -0.1349
1512745847.744   11.284    3.626    0.150 -0.904 -0.0383  0.0300  0.9978 -0.1140 -0.0766 -0.0871
1512745847.823   11.280    3.621    0.150 -0.899  0.0527 -0.0410  0.9868 -0.1547  0.0165  0.0310
1512745847.848   11.260    3.640    0.150 -0.899  0.0042 -0.0439  0.9478 -0.1124 -0.0108  0.0180
1512745847.855   11.260    3.640    0.150 -0.901 -0.0642 -0.0186  0.9937 -0.0851 -0.0040  0.0108
1512745847.882   11.259    3.640    0.150 -0.901  0.0352 -0.0015  0.8862  0.0125 -0.0040 -0.0192
1512745847.900   11.259    3.640    0.150 -0.902  0.0212 -0.0344  0.9829  0.0366 -0.0153 -0.0320
1512745847.912   11.259    3.640    0.150 -0.902  0.0332 -0.0312  0.9717  0.0579 -0.0124 -0.0478
1512745847.944   11.256    3.641    0.150 -0.902  0.0237  0.0208  0.9814 -0.0443 -0.0316 -0.0864
1512745848.022   11.248    3.579    0.150 -0.897  0.0344  0.0056  0.8745 -0.1746 -0.0341 -0.0535
1512745848.046   11.225    3.603    0.150 -0.896 -0.0562 -0.0859  0.9807 -0.1274 -0.0482 -0.0466
1512745848.069   11.217    3.599    0.150 -0.894  0.0466 -0.0413  0.8357 -0.0217  0.0095 -0.0059
1512745848.093   11.280    3.647    0.150 -0.894  0.0139 -0.0132  1.0144  0.0192 -0.0226  0.0120
1512745848.117   11.247    3.705    0.150 -0.894 -0.0769  0.0728  0.9414 -0.1585 -0.0699 -0.0055
1512745848.142   11.252    3.740    0.150 -0.896  0.0913 -0.0667  0.9426 -0.0961  0.0005 -0.0389
1512745848.204   11.243    3.744    0.150 -0.896  0.0154 -0.0664  0.9067 -0.0818 -0.0234 -0.0329
1512745848.227   11.240    3.745    0.150 -0.894  0.0732 -0.0581  1.0090 -0.1253 -0.0182 -0.0435
1512745848.250   11.268    3.774    0.150 -0.894 -0.0298  0.0364  0.8430 -0.0162 -0.0473 -0.0541
1512745848.275   11.239    3.827    0.150 -0.893 -0.0737  0.0813  1.0334 -0.0764 -0.0041 -0.0387
1512745848.282   11.239    3.827    0.150 -0.893 -0.0645  0.0449  1.0137 -0.1397 -0.0101 -0.0356
1512745848.313   11.232    3.771    0.150 -0.893  0.0376  0.0518  0.8965  0.0113 -0.0652 -0.0477
1512745848.337   11.247    3.756    0.150 -0.892 -0.0264 -0.0056  1.0315 -0.0924 -0.0128 -0.0166
1512745848.409   11.231    3.751    0.150 -0.892 -0.0173  0.0107  0.9961  0.0193 -0.0101 -0.0268
1512745848.432   11.253    3.760    0.150 -0.892  0.0347  0.0339  0.9636 -0.0563 -0.0209 -0.0242
1512745848.456   11.246    3.777    0.150 -0.892  0.0691 -0.1016  0.9775 -0.0233  0.0791 -0.0166
1512745848.463   11.246    3.777    0.150 -0.892 -0.0286 -0.0139  0.9617 -0.0007  0.0360 -0.0292
1512745848.493   11.244    3.760    0.150 -0.892 -0.0088  0.0786  0.9204 -0.0321 -0.0866 -0.0410
1512745848.518   11.221    3.784    0.150 -0.892 -0.1387 -0.0388  1.0310 -0.0123 -0.0288 -0.0156
1512745848.524   11.221    3.784    0.150 -0.891 -0.1414 -0.0300  0.9805  0.0138 -0.0663 -0.0232
1512745848.555   11.202    3.778    0.150 -0.891  0.0547  0.0525  0.9229 -0.0511  0.0309 -0.0113
1512745848.633   11.194    3.773    0.150 -0.892  0.1392 -0.0361  0.9043 -0.1128  0.0052 -0.0261
1512745848.658   11.174    3.807    0.150 -0.892  0.0493 -0.0852  0.9106  0.0292  0.0161 -0.0422
1512745848.681   11.173    3.806    0.150 -0.892 -0.0149 -0.0237  0.8687 -0.0222 -0.0025 -0.0814
1512745848.705   11.179    3.802    0.150 -0.891 -0.0779 -0.0308  1.1399 -0.0326 -0.0161 -0.0724
1512745848.727   11.152    3.793    0.150 -0.890 -0.0081 -0.0208  0.9126 -0.0328 -0.0160 -0.0822
1512745848.762   11.073    3.712    0.150 -0.888  0.0388 -0.0034  1.0024 -0.0272 -0.0097 -0.0554
1512745848.842   11.050    3.752    0.150 -0.886  0.0139  0.0100  0.9724 -0.0783  0.0036 -0.0409
1512745848.866   11.047    3.731    0.150 -0.886 -0.0142 -0.0464  0.9727  0.0012 -0.0073 -0.0340
1512745848.873   11.047    3.731    0.150 -0.886 -0.0503  0.0117  0.9202  0.0158  0.0260 -0.0434
1512745848.903   11.104    3.671    0.150 -0.886 -0.0566  0.0244  1.0271 -0.0758 -0.0485 -0.0237
1512745848.926   11.103    3.670    0.150 -0.885  0.0984 -0.0679  0.8594  0.0270 -0.0802 -0.0519
1512745848.962   11.057    3.628    0.150 -0.885  0.0994 -0.1155  0.9060 -0.0402 -0.0280 -0.0593
1512745849.040   11.052    3.632    0.150 -0.882  0.0579  0.0051  1.0391 -0.0422 -0.0218 -0.0125
1512745849.065   11.043    3.545    0.150 -0.881 -0.0403  0.0161  1.0261 -0.0389 -0.0262  0.0024
1512745849.072   11.043    3.545    0.150 -0.882 -0.0662  0.0103  0.9180  0.0117 -0.0407  0.0119
1512745849.102   11.091    3.488    0.150 -0.882  0.0168 -0.0662  0.9570 -0.0495  0.0212 -0.0111
1512745849.126   11.075    3.481    0.150 -0.884 -0.0234 -0.0010  0.9282 -0.0312 -0.1174 -0.0298
1512745849.149   11.082    3.482    0.150 -0.884  0.0034 -0.0579  0.9729 -0.0435 -0.0140 -0.0134
1512745849.211   11.065    3.513    0.150 -0.884  0.1182 -0.0029  0.8699 -0.0583 -0.0113 -0.0262
1512745849.233   11.063    3.510    0.150 -0.884  0.0122 -0.0063  0.8970 -0.0348 -0.0008 -0.0539
1512745849.259   10.823    3.764    0.150 -0.884 -0.0571 -0.0193  1.0088 -0.0700 -0.0224 -0.0438
1512745849.282   10.809    3.761    0.150 -0.884 -0.0383  0.0200  0.9304 -0.0205 -0.0611 -0.0530
1512745849.304   10.809    3.760    0.150 -0.882  0.0483 -0.0186  1.0815 -0.0294  0.0499 -0.0197
1512745849.327   10.812    3.758    0.150 -0.882 -0.0173 -0.0256  0.9412 -0.0184 -0.0732 -0.0314
1512745849.362   10.809    3.722    0.150 -0.882 -0.0288 -0.1355  0.9648  0.0004 -0.0381 -0.0417
1512745849.442   10.779    3.750    0.150 -0.881 -0.0500  0.1211  0.9136 -0.0599 -0.0025 -0.0399
1512745849.466   10.755    3.744    0.150 -0.881 -0.0679 -0.0310  1.0120 -0.0116 -0.0208 -0.0558
1512745849.472   10.755    3.744    0.150 -0.881 -0.0779  0.0332  0.9595  0.0036 -0.0446 -0.0578
1512745849.502   10.698    3.694    0.150 -0.880  0.0200 -0.0586  0.8438 -0.0217 -0.0525 -0.0635
1512745849.526   10.681    3.720    0.150 -0.879 -0.0034  0.0769  1.0081 -0.0421 -0.0670 -0.0407
1512745849.533   10.681    3.720    0.150 -0.879  0.0247  0.0261  1.0461 -0.0692  0.0213 -0.0338
1512745849.601   10.680    3.707    0.150 -0.878 -0.0508 -0.0203  0.9319 -0.0848 -0.0675 -0.0260
1512745849.624   10.687    3.704    0.150 -0.878  0.1011 -0.0454  1.0000  0.0130 -0.0174 -0.0164
1512745849.649   10.675    3.699    0.150 -0.878 -0.0674  0.0608  0.9131 -0.1048  0.0184 -0.0169
1512745849.673   10.758    3.766    0.150 -0.878  0.0645  0.0144  0.9875  0.0234 -0.0170 -0.0269
1512745849.697   10.721    3.825    0.150 -0.878 -0.0100  0.0813  0.8735 -0.0835 -0.0559 -0.0208
1512745849.703   10.721    3.825    0.150 -0.878 -0.0291  0.0356  0.9597 -0.1139 -0.0369 -0.0120
1512745849.733   10.723    3.842    0.150 -0.878 -0.0383  0.0447  0.9941  0.0035 -0.0509 -0.0148
1512745849.759   10.733    3.838    0.150 -0.878 -0.0974  0.0859  0.9526 -0.1081 -0.0178  0.0072
1512745849.836   10.715    3.831    0.150 -0.880  0.1411 -0.1184  0.9868 -0.0304  0.0193 -0.0123
1512745849.843   10.715    3.831    0.150 -0.881 -0.0627 -0.0164  0.9810 -0.0246  0.0140 -0.0127
1512745849.872   10.679    3.793    0.150 -0.881  0.0159  0.0649  0.9443  0.0089 -0.0376 -0.0394
1512745849.895   10.663    3.817    0.150 -0.881  0.1016 -0.0281  0.9319 -0.1228 -0.0403 -0.0322
1512745849.917   10.663    3.817    0.150 -0.881 -0.0664  0.0137  0.9617 -0.0160 -0.0304  0.0107
1512745849.942   10.655    3.820    0.150 -0.881  0.0671  0.0146  0.9634 -0.0481  0.0015 -0.0091
1512745850.004   10.650    3.821    0.150 -0.882 -0.0251 -0.0259  0.8689 -0.0602 -0.0506 -0.0047
1512745850.012   10.650    3.821    0.150 -0.882  0.0222 -0.0430  0.8828 -0.0518 -0.0269 -0.0069
1512745850.042   10.674    3.846    0.150 -0.882  0.0129 -0.0142  0.9163 -0.0783  0.0184  0.0012
1512745850.066   10.659    3.871    0.150 -0.882 -0.0361 -0.0745  0.9651 -0.0603 -0.0107 -0.0257
1512745850.073   10.659    3.871    0.150 -0.882  0.0410 -0.0327  0.8052 -0.0055 -0.0638 -0.0264
1512745850.102   10.656    3.864    0.150 -0.884 -0.0090  0.0996  0.9756 -0.0771  0.0451 -0.0326
1512745850.126   10.647    3.866    0.150 -0.884  0.0042 -0.0850  0.9521 -0.0581 -0.0210 -0.0398
1512745850.132   10.647    3.866    0.150 -0.884  0.0242 -0.0781  0.9634 -0.0266 -0.0234 -0.0369
1512745850.210   10.634    3.866    0.150 -0.882  0.0583 -0.0225  0.8562 -0.1260  0.0264 -0.0060
1512745850.233   10.641    3.870    0.150 -0.882 -0.0405  0.0032  0.9673 -0.0001 -0.0029 -0.0205
1512745850.256   10.620    3.905    0.150 -0.882 -0.0684  0.0312  0.9614 -0.0413 -0.0377 -0.0109
1512745850.262   10.620    3.905    0.150 -0.882  0.0000  0.0364  0.9209 -0.0751 -0.0265 -0.0028
1512745850.294   10.616    3.856    0.150 -0.882 -0.0420 -0.0759  1.0051  0.0443 -0.0730 -0.0041
1512745850.317   10.627    3.852    0.150 -0.882  0.0088  0.0459  0.9778 -0.1411 -0.0475 -0.0124
1512745850.340   10.611    3.846    0.150 -0.884  0.0808 -0.0532  0.9036  0.0201 -0.0003 -0.0112
1512745850.402   10.594    3.824    0.150 -0.884  0.0417 -0.0708  0.9438  0.0276 -0.0381 -0.0332
1512745850.427   10.598    3.821    0.150 -0.884 -0.0330  0.0735  0.9258 -0.0935  0.0176 -0.0426
1512745850.451   10.597    3.799    0.150 -0.884  0.0144 -0.0920  0.9065 -0.0369 -0.0360 -0.0395
1512745850.476   10.635    3.761    0.150 -0.882 -0.0720  0.0647  0.9492 -0.0206 -0.0165 -0.0337
1512745850.482   10.635    3.761    0.150 -0.882 -0.0532  0.0183  1.0801 -0.0904 -0.0286 -0.0200
1512745850.512   10.648    3.765    0.150 -0.882 -0.0725  0.0002  0.9675  0.0269 -0.0519  0.0012
1512745850.534   10.648    3.766    0.150 -0.882 -0.0928  0.1011  1.0125 -0.0610 -0.0113  0.0157
1512745850.562   10.665    3.738    0.150 -0.882  0.0796 -0.0845  0.9104 -0.0305 -0.0419  0.0212
1512745850.639   10.660    3.680    0.150 -0.886  0.0833 -0.0010  0.8887  0.0256 -0.0397 -0.0176
1512745850.663   10.644    3.696    0.150 -0.886  0.0896 -0.0171  0.8896 -0.0467  0.0075  0.0020
1512745850.687   10.626    3.691    0.150 -0.886 -0.0308 -0.0007  0.9475 -0.0013 -0.0774 -0.0068
1512745850.693   10.626    3.691    0.150 -0.886  0.1011 -0.0623  0.9685 -0.0216 -0.0613 -0.0252
1512745850.723   10.623    3.689    0.150 -0.887  0.0464 -0.0371  0.9395 -0.0923  0.0056 -0.0181
1512745850.746   10.622    3.689    0.150 -0.887  0.0017  0.0398  0.9946 -0.0095 -0.0040 -0.0166
1512745850.808   10.620    3.686    0.150 -0.887  0.0461 -0.0166  0.9673 -0.0301  0.0216  0.0016
1512745850.833   10.653    3.649    0.150 -0.887 -0.0693  0.0557  0.9973 -0.0434  0.0031 -0.0387
1512745850.856   10.646    3.647    0.150 -0.887 -0.0229 -0.0913  0.9148 -0.0276 -0.0997 -0.0619
1512745850.878   10.645    3.646    0.150 -0.887 -0.0264  0.0525  1.0063 -0.0377  0.0004 -0.0465
1512745850.903   10.605    3.711    0.150 -0.886  0.0996 -0.0168  1.0928 -0.0582 -0.0354 -0.0674
1512745850.928   10.603    3.681    0.150 -0.886  0.0002  0.0098  0.8430 -0.0053 -0.0750 -0.0360
1512745850.951   10.600    3.681    0.150 -0.884 -0.0225 -0.0483  1.0400 -0.0542  0.0850 -0.0458
1512745851.030   10.586    3.678    0.150 -0.881 -0.0178 -0.0540  0.9229  0.0254 -0.1229 -0.0798
